,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
146,Marília Mendonça,Abandono de Incapaz - Ao Vivo,0BNGeZfk8vEB5uXM6z8MBy,72,0.594,0.721,0,-3.913,1,0.103,0.0855,0.0,0.685,0.848,145.264,159499,4
147,Gustavo Mioto,Com ou Sem Mim (Ao Vivo em Fortaleza),2BU6XXSG8SqiptRuj6EiLA,72,0.605,0.72,7,-3.616,0,0.0481,0.159,0.0,0.956,0.296,141.954,201856,4
148,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,3tv697PZNnaQN0Mn2zGhS5,56,0.794,0.937,8,-2.433,0,0.0333,0.363,4.61e-06,0.96,0.829,134.012,237517,4
149,Gloria Groove,MIL GRAU,4BkjISAYyQ6OMnEpzpQxgA,72,0.822,0.977,10,-1.431,0,0.0509,0.462,1.17e-06,0.0489,0.824,97.094,145979,4
150,Neo Beats,Surtada,61vDGoB9k3ximR5YNzjmBc,72,0.764,0.468,5,-9.181,0,0.446,0.24,0.0,0.252,0.756,77.044,163247,4
151,Harry Styles,Watermelon Sugar,1e9oZCCiX42nJl0AcqriVo,91,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4
152,Tribo da Periferia,Conspiração,6RtBJYQuduBYuDmX5ww6rW,71,0.822,0.51,5,-6.954,0,0.0634,0.342,0.0,0.401,0.339,134.853,170667,4
153,Dj Guuga,7 Dias 7 Corpos,75G8U8YHMcHirBsO0we3zR,71,0.891,0.877,3,-1.586,0,0.374,0.38,0.0,0.118,0.853,79.99,162433,4
154,Mc Nando,Garupa 2,2ZWCFtbgpxCgb6qR0yHAkh,71,0.947,0.921,7,-2.988,1,0.378,0.705,0.0035,0.0621,0.738,130.022,142500,4
155,Marília Mendonça,Passa Mal - Ao Vivo,7Cpd4UGXnTrloIgZpSs46e,71,0.688,0.91,11,-2.257,0,0.0742,0.0651,0.0,0.674,0.877,147.767,154258,4
156,Post Malone,Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,93,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,4
157,Maiara & Maraisa,Nem Tchum - Ao Vivo,4oRI9c4EmcKo9kbgVM8zWP,71,0.481,0.502,5,-6.259,1,0.12,0.866,0.0,0.975,0.489,139.235,202475,4
158,Dennis DJ,Apimentadíssima,7yfVmOVRrstIgkNPz45tAJ,71,0.856,0.824,2,-4.504,1,0.293,0.225,0.00113,0.0748,0.677,149.836,137624,4
159,Marília Mendonça,Love À Queima Roupa - Ao Vivo,0aUGXSCmdJz9I9kdY9e9kk,71,0.761,0.848,4,-4.265,1,0.0371,0.524,0.0,0.794,0.92,121.788,149051,4
160,Orochi,Balão,2vHshN6rsDYqoiZlMhfRpo,71,0.627,0.575,0,-6.182,0,0.167,0.164,0.0,0.184,0.203,116.834,253333,4
161,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,93,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
162,Pineapple StormTv,Você Não Ama Ninguém,5e0CF6LhfPARWyiu4eFohr,71,0.618,0.712,2,-6.316,1,0.048,0.158,0.0,0.158,0.265,127.949,292500,4
163,Gusttavo Lima,Contador de Reencontros - Ao Vivo,4U4XfCvNcTSHIZsMljIXo6,49,0.736,0.909,8,-2.789,1,0.0403,0.0868,8.39e-05,0.765,0.841,142.038,187133,4
164,Gusttavo Lima,Entrevista Com Seu Ex - Ao Vivo,0tgYJMrJaId90cJX4TUO3s,48,0.847,0.92,10,-1.482,1,0.0473,0.279,0.0,0.73,0.69,117.933,174692,4
165,Gusttavo Lima,Vai Viver Sua Vida - Ao Vivo,7dY2fGczDBbm4SmeTJClvA,48,0.612,0.933,5,-1.807,1,0.168,0.122,0.0,0.266,0.685,164.114,189342,4
166,Gusttavo Lima,Romance no Deserto (Romance in Durango) (feat. Fagner) - Ao Vivo,6opvoowp00InBMl09NE11G,47,0.803,0.806,9,-3.349,1,0.0476,0.489,0.0,0.652,0.825,114.004,249575,4
167,Casa Worship,A Casa É Sua,3h3fui1QXImL2zRcs9v2Lc,71,0.327,0.731,8,-5.821,1,0.0398,0.322,8.66e-06,0.267,0.0792,132.76,562388,4
168,Gusttavo Lima,Última Letra (Mi Última Letra) - Ao Vivo,4oubZYBFLVt9dEhUGDR8M5,47,0.831,0.839,9,-2.318,0,0.0355,0.377,5.09e-05,0.924,0.845,123.026,229850,4
169,Gusttavo Lima,"Se Tem Briga, Tem Amor - Ao Vivo",18w3xQnNqNNUhr9yOxIGI1,46,0.592,0.971,11,-1.554,1,0.24,0.0864,0.0,0.56,0.746,182.57,159933,4
170,Gusttavo Lima,Chora Até Perder a Fala - Ao Vivo,3ZkTtSBN1wcSw35F8GDRmr,44,0.738,0.842,1,-3.82,0,0.0428,0.419,1.49e-05,0.2,0.587,126.95,241533,4
171,MEDUZA,Lose Control,7CHi4DtfK4heMlQaudCuHK,92,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387,4
172,Gusttavo Lima,Milu - Ao Vivo,7nZXhlDto9K0QaOFvq2xeZ,42,0.756,0.937,2,-2.585,1,0.0911,0.351,3.84e-05,0.517,0.634,125.029,257954,4
173,Gusttavo Lima,Online - Ao Vivo,67gZRsdrJUvoTFGWoYV2xK,41,0.53,0.927,2,-2.656,1,0.08,0.234,2.69e-06,0.365,0.79,155.05,168467,4
174,IZA,Evapora,1HBrxfreCZDstJMYVzgRPM,74,0.69,0.707,11,-4.789,1,0.279,0.125,2.77e-06,0.237,0.677,103.909,127076,4
175,Gusttavo Lima,Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo,1FlnGCttPR7Sy18wmAz8co,40,0.671,0.915,0,-4.002,1,0.103,0.23,0.0,0.918,0.39,92.066,237508,4
176,Gusttavo Lima,Caquinho - Ao Vivo,598WklP5fzUD106zT3tQuv,40,0.686,0.481,10,-6.039,1,0.0536,0.783,0.0,0.963,0.572,89.352,160033,4
177,Gusttavo Lima,Até a Garrafa Chora - Ao Vivo,1B90AIPeyjdFmlnJ4uE1lV,40,0.872,0.833,2,-1.933,1,0.051,0.481,1.17e-06,0.243,0.925,123.961,171942,4
178,Gusttavo Lima,Eu Vou pra Igreja - Ao Vivo,18fT65ybiDkI5IDtkCw2us,40,0.827,0.821,4,-2.432,1,0.04,0.343,0.0,0.881,0.745,128.921,170350,4
179,Kalli,Kallidade,2G7vVF2QPQtlnQ7EQntij8,71,0.783,0.483,1,-8.963,1,0.127,0.212,0.0,0.185,0.299,100.036,158400,4
180,POCAH,Pode chorar,6bSvoJ36Z446sBPf7NEhh9,71,0.563,0.749,0,-4.414,0,0.0588,0.12,0.000196,0.0597,0.651,99.274,143377,5
181,Marília Mendonça,Bye Bye - Ao Vivo,055TcJ0BdCrW7qE8Yq5KRM,71,0.738,0.798,0,-4.489,1,0.0572,0.12,0.0,0.92,0.439,115.916,166199,4
182,Sidoka,Não Me Sinto Mal Mais,563yuGweEqRVQtjfsDVRyK,71,0.814,0.665,9,-7.87,1,0.173,0.351,0.00172,0.108,0.326,126.027,265356,4
183,Mc Don Juan,Bye Bye,3NpRkAnxexTh4TklAZNjag,71,0.655,0.34,10,-6.834,1,0.358,0.332,8.73e-05,0.106,0.24,90.67,184615,5
184,DJ Felipe Único,Mochila nas Costas / Empurra Empurra,49N07rRWNp03L2HPCogaF0,71,0.912,0.813,1,-3.961,1,0.166,0.741,4.11e-05,0.0734,0.873,135.026,241778,4
185,Alok,Table For 2,11xOwUHV7P1q7UpEQuMIrx,73,0.657,0.614,0,-7.829,0,0.055,0.0625,0.0,0.397,0.723,113.009,176283,4
186,Alok,All The Lies,6PqUdUGS4h5aGY7YyEGXr8,72,0.611,0.835,6,-4.107,1,0.139,0.167,0.0,0.107,0.672,102.023,179457,4
187,Henrique & Diego,Tchau Tchau,1psCVg04oOY36IqUVyRfhO,71,0.58,0.83,7,-4.266,0,0.148,0.154,0.0,0.0449,0.734,135.936,170077,4
188,Bruno & Marrone,Show De Recaída - Ao Vivo Em Uberlândia / 2018,2M53M7wYGFjUMlHIXhJoqW,71,0.783,0.756,8,-4.181,1,0.035,0.258,0.0,0.116,0.79,114.987,172512,4
189,Pedro Sampaio,Aquecimento do Pedro Sampaio,7wAQTVTggrFQ4bceY6e3GE,71,0.828,0.702,6,-7.996,0,0.271,0.0265,2.48e-05,0.0762,0.846,150.077,129600,4
190,Wesley Safadão,Igual Ela Só Uma,6XGhqvxCMCcBy5XiqG7SWV,71,0.708,0.891,11,-3.117,0,0.0285,0.123,0.0,0.248,0.932,128.025,170441,4
191,Thiaguinho,A Fila Anda - Ao Vivo,4pl0csAczZemDLdyNYOmxT,70,0.751,0.697,0,-8.012,1,0.0581,0.223,0.0,0.924,0.555,141.427,177805,4
192,Zé Neto & Cristiano,Enchendo e Derramando,4ABwmZSNZPHqH2cXPhKgfH,71,0.642,0.692,5,-6.294,1,0.0489,0.571,0.0,0.219,0.652,137.762,192288,4
193,Sam Smith,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,88,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4
194,Filipe Ret,Eu Não Sou Tão Bom Assim,4Sz4wqydJaWpFfR2QoaLCJ,70,0.806,0.849,5,-5.558,0,0.0694,0.268,0.0,0.194,0.895,94.99,242526,4
195,Lil Nas X,Old Town Road,0F7FA14euOIX8KcbEturGH,86,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,113000,4
196,Orgânico,Baila Mais,0BvvhRyleab8gLZLU7QrhZ,70,0.757,0.547,7,-5.509,0,0.0353,0.462,0.0,0.0789,0.527,101.023,386139,4
197,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,3WjSkl7VDWY1prwJw7dSG0,56,0.394,0.918,7,-2.657,1,0.334,0.342,0.0,0.982,0.588,157.925,158969,4
198,Gusttavo Lima,Online,4NLfKIsRhP1cve1kcrYg40,70,0.576,0.857,2,-2.57,1,0.0828,0.343,0.0,0.171,0.772,155.092,164053,4
199,Dilsinho,Péssimo Negócio (Ao Vivo),5MMrkwK6AgNAsgHVdC7daZ,70,0.538,0.651,10,-5.805,1,0.0336,0.801,0.0,0.948,0.544,148.03,201378,4
200,Gloria Groove,YoYo,161tk6AjNHvS8LC7Y4MHur,70,0.777,0.735,11,-2.108,1,0.231,0.126,0.0,0.0778,0.713,92.039,156522,4
201,MC Kevin o Chris,Romance Proibido - Ao Vivo,2UxeBJPanPvF3Q2xH6zkbC,60,0.652,0.798,11,-5.167,0,0.243,0.498,1.01e-05,0.335,0.558,150.003,162176,4
202,Luísa Sonza,Garupa,1HEr5uCRyuuLlVCOB1RiTE,70,0.785,0.76,6,-4.168,0,0.0438,0.175,6.25e-05,0.169,0.498,101.964,128067,4
203,DJ DS,Quanto Tempo Eu Perdi Com Esse Amor de Bosta,3u8L63t5b4lX6m8ptinPdU,70,0.715,0.625,1,-8.509,1,0.491,0.663,0.000629,0.0614,0.721,132.224,189091,4
204,Vitão,7 Chamadas,3K2VA0D9DCYn0BCzFSA2Wk,66,0.893,0.482,5,-7.716,1,0.0602,0.0848,0.0,0.496,0.692,105.066,173914,4
205,Péricles,Supera - Ao Vivo,0ePqDlJvdIrs58EKvPb9hN,70,0.556,0.714,11,-5.973,0,0.0614,0.452,0.0,0.983,0.696,147.57,232279,4
206,MC Caverinha,Flash,3UEm2avDtIIaT3UvuvsxES,70,0.913,0.366,7,-14.341,1,0.329,0.731,2.31e-05,0.148,0.123,125.035,155937,4
207,Regard,Ride It,2tnVG71enUj33Ic2nFN6kZ,95,0.882,0.78,0,-4.256,1,0.0939,0.159,5.22e-05,0.0973,0.867,117.945,157606,4
208,Zé Neto & Cristiano,Condomínio Fechado - Ao Vivo,2YNhkVQHYWyjSov4yHXG0r,49,0.604,0.889,1,-2.831,1,0.104,0.549,0.0,0.799,0.652,117.498,171102,4
209,Ariana Grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,88,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4
210,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo (Beijos Ao Vivo),0Rq0sTzIMl8kZ8JckXOM6h,48,0.452,0.904,11,-2.835,1,0.0767,0.338,2.04e-05,0.879,0.371,123.233,193956,4
211,Zé Neto & Cristiano,Três Opções - Ao Vivo,69PSG0fqeFrWSdoLXUXFCa,48,0.684,0.951,1,-2.421,0,0.223,0.399,0.0,0.391,0.624,98.11,169612,4
212,Zé Neto & Cristiano,Pra Juntar - Ao Vivo,1RrJcpY4pk78NMGJaf2R9u,48,0.664,0.748,0,-3.622,1,0.0317,0.382,0.0,0.896,0.371,104.037,181546,4
213,Zé Neto & Cristiano,Beijo de Autoajuda - Ao Vivo,1yZfPG5krGf2ycRTYH8byo,48,0.586,0.818,1,-3.45,1,0.0445,0.34,0.0,0.849,0.421,109.88,146790,4
214,Vitão,Te Liguei,1BoDeH9mShHMX9NWzKSz4a,70,0.672,0.594,9,-7.3,0,0.267,0.0848,0.0,0.299,0.567,140.189,234637,4
215,Lucas Lucco,Sumiu do Mapa - Ao Vivo,76gCEZkHTzU8lY3aY6mFRM,69,0.809,0.848,7,-3.782,1,0.0386,0.319,0.0,0.64,0.768,125.01,147669,4
216,DJ Snake,"Fuego (with Sean Paul & Anitta, feat. Tainy)",660eekzsNZ7sdATvfIsAkR,77,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,195429,4
217,Guilherme & Benuto,Declaração pro Bar - Ao Vivo,48CAeajgzcGJaVUSsXd7h0,69,0.679,0.767,2,-5.058,0,0.133,0.69,0.0,0.805,0.603,112.901,161397,4
218,NGC Daddy,Love And Choppa,26NEo4Ar57Ph1daWpZX4ke,70,0.897,0.513,8,-9.653,1,0.389,0.521,0.000583,0.072,0.798,130.077,140856,4
219,Fernando & Sorocaba,Alô Som (feat. Maiara & Maraisa) - Ao Vivo,6UnYL2ZUw8Vg40RRmFrrcI,69,0.737,0.869,7,-3.173,1,0.0608,0.261,0.0,0.861,0.646,119.987,193967,4
220,Cleber & Cauan,Pedaço Meu - Ao Vivo,3pQQwzmxazhfCfXMU9hhou,69,0.498,0.823,9,-2.681,1,0.0536,0.533,0.0,0.829,0.35,103.836,195716,4
221,Alok,On & On,7sYAS4CpbV90oSemgaEQat,75,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,4
222,Tribo da Periferia,Nosso Plano,72BaF0PLFjyY5mylb1xUFt,69,0.782,0.63,9,-10.022,0,0.317,0.421,0.0,0.268,0.293,139.942,219429,4
223,Arizona Zervas,ROXANNE,696DnlkuDOXcMAnKlTgXXK,97,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
224,Djonga,LEAL,5cEZdqWwTQbQ5mfiZJpzps,69,0.545,0.498,11,-6.0,0,0.342,0.0835,0.0,0.128,0.548,87.17,212651,4
225,Filipe Ret,Ilusão,3QpkDyuXdjxhIyLyKtyC6O,69,0.596,0.607,5,-6.682,0,0.209,0.34,0.0,0.0808,0.446,129.252,217732,5
226,Vitão,Caderninho,0iAiunuKLLAUmQxgkcJza2,69,0.706,0.183,3,-9.993,0,0.0592,0.714,0.0,0.12,0.789,118.239,220453,4
227,Yasmin Santos,Então Vou Avisar - Ao Vivo,1idjI8gtxgHjy8KyZamY6o,69,0.534,0.835,9,-3.477,1,0.0939,0.312,0.0,0.855,0.433,163.907,187801,4
228,Aldair Playboy,Combate,7IruVxSLrjspZb6BtJDdSx,69,0.952,0.701,11,-2.358,0,0.0491,0.204,3.17e-06,0.0706,0.9,129.984,159657,4
229,Filipe Ret,Sessão do Descarrego,6eK68flOp1XqQtbWohsdNE,69,0.778,0.681,0,-7.148,0,0.245,0.247,0.0,0.111,0.142,121.047,235307,4
230,ANAVITÓRIA,relicário,1fZgxJgmmOl8zCyHgcKAWE,65,0.431,0.26,0,-12.001,1,0.0382,0.84,0.00015,0.104,0.157,159.567,245539,3
231,Anuel AA,China,2ksOAxtIxY8yElEWw8RhgK,95,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4
232,Marília Mendonça,Casa da Mãe Joana - Ao Vivo,5zweis4XXFug8uxTRnqH1W,69,0.757,0.684,4,-5.206,0,0.037,0.154,0.0,0.835,0.626,120.116,187444,4
233,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),6zegtH6XXd2PDPLvy1Y0n2,85,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,190067,4
234,MC Kevin o Chris,Um Bom Malandro (Versão Especial),60apCFfvNle25B6eCPcYQB,69,0.601,0.436,9,-6.689,1,0.643,0.245,0.0,0.0706,0.758,79.986,198452,4
235,Ferrugem,De repente vem você (Participação especial de Belo) - Ao vivo,35NaAQcpPAdSmYGuqKEuOI,69,0.333,0.744,7,-5.285,1,0.074,0.495,0.0,0.971,0.644,159.772,215560,4
236,MC Lukkas,Reboladinha,1HbHkYYdpd6qBKQbQ8Xr3X,69,0.716,0.689,2,-4.469,1,0.132,0.0785,0.0,0.143,0.527,160.029,142154,4
237,Justin Bieber,Mistletoe,0EQeAkwuo2CMDFhZr2Ctmz,0,0.66,0.624,6,-7.423,0,0.0481,0.513,0.0,0.0841,0.841,161.984,184573,4
238,Justin Bieber,The Christmas Song (Chestnuts Roasting On An Open Fire),0o5mAZsElPFVmZz4VTHqjw,0,0.265,0.436,9,-9.542,0,0.0411,0.45,0.0,0.102,0.159,69.047,215160,4
239,Justin Bieber,Christmas Love,1JovaupBZ3rjnaRi159eYo,0,0.633,0.512,10,-8.577,1,0.0294,0.518,0.0,0.328,0.376,99.944,206787,4
240,Justin Bieber,All I Want For Christmas Is You (SuperFestive!),2Ra2N9qvSfWQbjhgaYtSLn,0,0.576,0.911,9,-5.318,0,0.064,0.306,0.0,0.434,0.401,149.998,240333,4
241,Justin Bieber,Drummer Boy,43w1JXoCNLHPDo2h6NTqJR,0,0.751,0.848,8,-8.32,1,0.0823,0.0248,0.000127,0.149,0.479,122.99,225333,4
242,Dubdogz,Techno Prank,4t8ilMPQ7E7S6pB4i4Kf2I,71,0.741,0.807,2,-6.562,1,0.0451,0.0563,0.747,0.351,0.118,124.062,203407,4
243,Simone & Simaria,O Que É O Que É?,430umKhe4mL3R8BYQvefB8,69,0.794,0.913,7,-1.272,1,0.0871,0.271,0.0,0.346,0.816,122.059,185632,4
244,Luccas Carlos,NADA FÁCIL,4pq5g8DHg6lX7gDqu4OGlg,69,0.615,0.699,4,-5.5,0,0.063,0.688,0.0,0.142,0.464,167.993,198847,4
245,Altamira,Vem Cá,7xeMD2bU9QrjrPRYSvSkKn,69,0.753,0.396,11,-8.19,1,0.133,0.525,0.0,0.182,0.724,80.951,166661,4
246,Midian Lima,Não Pare,3VCfmjE0oEMYQUil14wd0J,69,0.517,0.59,4,-6.67,1,0.0393,0.277,0.0,0.113,0.129,129.8,293593,4
247,Jonas Esticado,Vem Me Amar,0UavwCicOnQwMuh67yaxM3,69,0.612,0.934,1,-3.786,0,0.0393,0.349,0.0,0.231,0.958,166.96,155717,4
248,Sidoka,Olha Pro Oclin,5G3NKZf1Gqs7dQnY4Miliy,69,0.901,0.484,5,-11.169,0,0.117,0.0367,2.25e-05,0.198,0.766,130.02,221490,4
249,Mc Dricka,Empurra Empurra,2OFO6Zws6Pxo5p0J7SmkOp,69,0.95,0.638,4,-2.382,0,0.313,0.798,0.0,0.225,0.961,130.015,240119,4
250,SHAED,Trampoline (with ZAYN),1iQDltZqI7BXnHrFy4Qo1k,93,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280,4
251,Vitor Kley,Adrenalizou - Gabriel Boni Remix,3JLiFx1nKJzgQZawENZODb,69,0.821,0.717,9,-5.76,1,0.0385,0.0733,0.00036,0.338,0.322,122.993,214436,4
252,Murilo Huff,Idiota Favorito,4tGhPwNEdXR7qJNLsvqRqw,69,0.739,0.768,8,-3.793,1,0.0543,0.48,0.0,0.332,0.809,153.915,180390,4
253,Marília Mendonça,Amigo Emprestado - Ao Vivo,6nn9utEXmkfR5iBxerXtB5,69,0.667,0.772,2,-3.492,1,0.0514,0.308,0.0,0.606,0.794,137.376,159766,4
254,MC Kevin o Chris,Na Onda - Ao Vivo,5tsx4LW23RmQEDxOhZphkM,46,0.486,0.649,0,-4.971,1,0.0476,0.618,0.0,0.683,0.331,129.755,200423,4
255,Anitta,Terremoto,7G2XZhDNHo7SSDWSVxC0UT,71,0.891,0.805,8,-5.836,0,0.0898,0.329,0.0,0.277,0.967,95.045,146276,4
256,MC Kevin o Chris,Rola Os Dados - Ao Vivo,5aMVhxcSAfuUdxLIMeXQDi,45,0.481,0.625,3,-6.16,0,0.0568,0.614,1.67e-05,0.97,0.284,133.152,173844,1
257,Tiago Iorc,Tangerina - Ao Vivo,6TDPTk5c9r1aAaLEILqNmA,68,0.664,0.575,6,-13.538,0,0.0637,0.0364,0.00458,0.687,0.517,109.009,281035,4
258,MC Kevin o Chris,Evoluiu - Ao Vivo,0mkvYEUb50pxAUwTXY9lAG,43,0.427,0.785,0,-6.272,0,0.0941,0.483,0.0,0.909,0.497,149.911,230912,4
259,Raí Saia Rodada,Já Que Me Ensinou a Beber,2Cm5PX1a4uhcEy7D0E2gTV,68,0.652,0.888,7,-2.232,1,0.0362,0.538,0.0,0.0706,0.917,157.966,136824,4
260,MC GP,Voltei pras putas,32FjfUr6WlI54zX0Kh4MTI,68,0.896,0.459,10,-2.318,0,0.0939,0.0405,1.39e-05,0.0864,0.514,132.906,137195,4
261,Turma do Pagode,Muito Cedo,60glrFrvqFW5RmNNecsnaa,68,0.561,0.744,4,-6.403,1,0.0408,0.581,0.0,0.821,0.638,152.076,203289,4
262,Vitão,Tá Foda,2iodbBGZvKP6fz5kkAJ8Qx,68,0.631,0.58,6,-6.888,1,0.178,0.0269,0.0,0.045,0.635,173.999,189534,4
263,Normani,Motivation,0rIAC4PXANcKmitJfoqmVm,87,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4
264,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,07Oz5StQ7GRoygNLaXs2pd,91,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,159011,4
265,KVSH,Can't Get Over You,3dTmgecC7MCMbteWjf8Ls7,70,0.714,0.795,9,-4.621,0,0.0354,0.013,2.33e-05,0.0917,0.347,123.002,142439,4
266,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),7CZyCXKG6d5ALeq41sLzbw,91,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,4
267,Yasmin Santos,Sofro Onde Eu Quiser,2Xr33epIjw1fbwOhrng4Pd,68,0.746,0.498,6,-7.237,1,0.0368,0.297,0.0,0.112,0.691,125.949,155661,4
268,Pixote,Vai Errar de Novo - Ao Vivo,45x7IKCBRhKUc3kSFilH2q,68,0.61,0.856,0,-6.193,0,0.039,0.606,0.0,0.71,0.938,170.008,176103,4
269,Xamã,Monalisa,4ZEQFeESPTCNAhzRMmMki6,68,0.434,0.368,0,-10.831,0,0.108,0.494,0.0,0.0952,0.481,87.494,149032,3
270,Rubel,Partilhar,1PQRwFvNM7xV65bIkHmDtx,68,0.617,0.533,7,-6.386,1,0.0395,0.47,0.0,0.114,0.589,123.959,262552,4
271,ANAVITÓRIA,pra você guardei o amor,1TNXJFbHrXe3gVch3HxD7p,62,0.579,0.221,2,-13.962,1,0.0325,0.928,0.00267,0.109,0.314,77.113,228785,4
272,Morada,É Tudo Sobre Você - Ao Vivo,1tz9IZ5q3uWYkmQKnQMneO,68,0.388,0.764,9,-5.157,0,0.0382,0.0724,0.0,0.697,0.188,137.93,511304,4
273,Billie Eilish,bad guy (with Justin Bieber),3yNZ5r3LKfdmjoS3gkhUCT,84,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840,4
274,True Damage,GIANTS,5C0ivQMxes2lWuOANhvVAm,83,0.642,0.683,1,-5.386,1,0.262,0.0834,0.0,0.155,0.584,154.881,191720,4
275,Ariana Grande,boyfriend (with Social House),0Ryd8975WihbObpp5cPW1t,88,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,4
276,Shevchenko e Elloco,Ninguém Fica Parado,0tPsiUXe3lALywkL6UfC8o,68,0.863,0.734,6,-6.82,0,0.126,0.177,0.0,0.0482,0.876,169.913,115827,4
277,Mc Livinho,Pilantragem,0ACg2QMNC20hgfyH5U1bef,68,0.86,0.679,0,-5.283,1,0.292,0.801,0.0,0.108,0.602,79.905,212625,4
278,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),6osaMSJh9NguagEDQcZaKx,91,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195,4
279,Luan Santana,sofrendo feito um louco - ao vivo,30AgVEbyzQzDofQgikkD99,68,0.525,0.762,7,-4.823,0,0.0668,0.283,0.0,0.235,0.565,125.678,167927,4
280,Raí Saia Rodada,Sentimentos De Vaqueiro (Eu Acho Que Não),0Xmc8i1MocTXQXGCT0R0fB,68,0.719,0.917,0,-2.008,1,0.0404,0.674,0.0,0.172,0.928,159.945,161211,4
281,Dj Henrique de ferraz,Eu Já Catuquei,42t6dJM0L2svh709ksEuhn,68,0.957,0.704,0,-3.467,0,0.463,0.667,0.0025,0.0428,0.39,130.006,158976,4
282,Os Barões Da Pisadinha,Tá Rocheda,3dPvQLKl42dMYWV4LWRTLK,68,0.775,0.886,6,-6.68,0,0.0477,0.589,7.32e-06,0.0991,0.939,172.017,203076,4
283,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,90,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
284,ANAVITÓRIA,all star,6aTrO4wF0wQA6RrVp9nVrT,61,0.596,0.351,5,-11.935,0,0.0363,0.858,8.53e-06,0.128,0.362,157.872,206373,4
285,MC Kevinho,Salvou meu dia (Participação especial de Gusttavo Lima),7CBImG41isOs2r7lQU7CCy,69,0.782,0.73,11,-2.688,0,0.0807,0.409,0.0,0.326,0.83,162.077,163666,4
286,Ali Gatie,It's You,5DqdesEfbRyOlSS3Tf6c29,88,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607,4
287,Katy Perry,Harleys In Hawaii,5nCthAh3jt4xKuLJAifAaR,84,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,185815,4
288,ANAVITÓRIA,dois rios,4YNpbmyD7RQUhyBbu8V3HD,61,0.672,0.28,11,-14.714,0,0.0286,0.964,0.0157,0.0843,0.312,139.958,214054,4
289,Gloria Groove,Coisa Boa,4SBQSroThFQ98U29IwnJ2g,69,0.692,0.973,11,-1.154,1,0.202,0.516,0.0,0.071,0.568,100.292,165600,5
290,Ludmilla,Favela chegou - Ao vivo,2caDAj0O4uD8OlJ8bap9nz,68,0.606,0.877,1,-10.087,0,0.0735,0.495,0.00177,0.958,0.767,150.045,169954,4
291,ANAVITÓRIA,por onde andei,22AAo9zdJD18OX6tC1VR95,61,0.602,0.474,0,-11.731,1,0.0647,0.925,0.0111,0.194,0.433,168.035,208573,4
